,Answer_ID
348,2
349,2
350,1
351,1
352,1
353,3
354,2
355,1
356,1
357,2
358,1
359,2
360,4
361,2
362,4
363,4
364,2
365,3
366,3
367,2
368,1
369,3
370,3
371,1
372,1
373,3
374,2
375,4
376,3
377,4
378,3
379,4
380,2
381,2
382,1
383,2
384,2
385,1
386,2
387,3
388,2
389,1
390,4
391,3
392,4
393,2
394,1
395,2
396,4
397,3
398,2
399,2
400,4
401,4
402,4
403,3
404,4
405,4
406,4
407,4
408,3
409,1
410,2
411,2
412,2
413,2
414,1
415,1
416,2
417,1
418,1
419,2
420,2
421,3
422,4
423,3
424,3
425,1
426,2
427,1
428,2
429,2
430,1
431,4
432,3
433,1
434,4
435,4
436,1
437,2
438,1
439,1
440,1
441,4
442,2
443,1
444,3
445,2
446,3
447,4
448,1
449,3
450,2
451,4
452,1
453,3
454,3
455,3
456,3
457,1
458,1
459,1
460,1
461,2
462,1
463,3
464,4
465,4
466,4
467,4
468,3
469,3
470,1
471,1
472,3
473,3
474,4
475,1
476,3
477,4
478,4
479,2
480,3
481,4
482,4
483,1
484,3
485,1
486,2
487,2
488,4
489,2
490,3
491,1
492,4
493,1
494,1
495,2
496,3
497,4
498,4
499,3
500,1
501,3
502,4
503,3
504,1
505,1
506,4
507,4
508,2
509,2
510,4
511,4
512,2
513,1
514,1
515,1
516,2
517,3
518,4
519,2
520,1
521,1
522,1
523,3
524,4
525,1
526,1
527,4
528,4
529,4
530,2
531,2
532,4
533,4
534,1
535,4
536,3
537,2
538,1
539,3
540,4
541,3
542,3
543,2
544,1
545,2
546,1
547,3
548,4
549,4
550,2
551,4
552,4
553,4
554,2
555,4
556,4
557,4
558,1
559,1
560,1
561,1
562,2
563,1
564,2
565,4
566,2
567,1
568,3
569,1
570,4
571,1
572,3
573,1
574,2
575,1
576,1
577,1
578,2
579,1
580,2
581,3
582,3
583,4
584,4
585,3
586,3
587,2
588,1
589,4
590,1
591,1
592,3
593,1
594,1
595,1
596,3
597,1
598,1
599,3
600,2
601,4
602,2
603,4
604,3
605,2
606,2
607,2
608,4
609,3
610,1
611,4
612,1
613,4
614,4
615,3
616,3
617,1
618,4
619,4
620,1
621,2
622,3
623,1
624,1
625,4
626,4
627,2
628,2
629,4
630,2
631,4
632,1
633,2
634,1
635,3
636,3
637,3
638,3
639,1
640,2
641,2
642,4
643,2
644,4
645,4
646,3
647,1
648,3
649,3
650,3
651,4
652,1
653,4
654,1
655,3
656,1
657,2
658,4
659,4
660,2
661,2
662,4
663,1
664,2
665,4
666,3
667,4
668,2
669,1
670,1
671,3
672,4
673,1
674,4
675,2
676,2
677,1
678,1
679,4
680,2
681,3
682,1
683,1
684,2
685,1
686,2
687,1
688,4
689,2
690,1
691,2
692,2
693,3
694,1
695,1
696,2
697,3
698,4
699,1
700,1
701,4
702,3
703,1
704,2
705,4
706,3
707,1
708,1
709,1
710,4
711,4
712,2
713,4
714,4
715,4
716,2
717,3
718,2
719,1
720,2
721,4
722,3
723,1
724,4
725,2
726,4
727,3
728,1
729,2
730,4
731,2
732,1
733,3
734,4
735,2
736,2
737,1
738,1
739,4
740,2
741,1
742,2
743,2
744,4
745,3
746,1
747,4
748,4
749,4
750,4
751,4
752,2
753,4
754,3
755,2
756,3
757,4
758,4
759,4
760,1
761,1
762,4
763,1
764,2
765,2
766,1
767,4
768,3
769,3
770,1
771,4
772,3
773,2
774,4
775,2
776,2
777,1
778,4
779,4
780,1
781,4
782,2
783,2
784,3
785,1
786,1
787,4
788,4
789,2
790,2
791,4
792,2
793,4
794,1
795,3
796,2
797,2
798,3
799,1
800,3
801,2
802,1
803,4
804,2
805,1
806,2
807,3
808,4
809,4
810,3
811,2
812,4
813,1
814,2
815,3
816,3
817,1
818,1
819,2
820,4
821,1
822,1
823,4
824,1
825,4
826,2
827,3
828,2
829,1
830,4
831,4
832,2
833,2
834,4
835,2
836,3
837,3
838,3
839,3
840,2
841,2
842,2
843,1
844,1
845,2
846,4
847,3
848,2
849,4
850,3
851,2
852,3
853,4
854,2
855,3
856,4
857,3
858,3
859,4
860,2
861,2
862,4
863,2
864,3
865,2
866,1
867,1
868,3
869,2
870,2
871,1
872,3
873,3
874,2
875,3
876,3
877,2
878,1
879,1
880,4
881,4
882,2
883,1
884,3
885,3
886,3
887,1
888,2
889,1
890,1
891,4
892,1
893,2
894,3
895,1
896,1
897,1
898,1
899,3
900,4
901,2
902,1
903,1
904,3
905,3
906,2
907,2
908,2
909,3
910,1
911,2
912,1
913,3
914,2
915,1
916,4
917,1
918,3
919,1
920,1
921,3
922,1
923,4
924,1
925,1
926,2
927,2
928,2
929,1
930,3
931,4
932,2
933,1
934,1
935,4
936,1
937,1
938,2
939,2
940,1
941,3
942,1
943,4
944,2
945,1
946,3
947,2
948,3
949,1
950,3
951,3
952,1
953,2
954,4
955,4
956,1
957,4
958,1
959,3
960,1
961,2
962,2
963,4
964,2
965,1
966,2
967,3
968,4
969,3
970,4
971,2
972,2
973,1
974,2
975,1
976,4
977,4
978,2
979,4
980,2
981,1
982,3
983,3
984,1
985,1
986,3
987,2
988,3
989,3
990,2
991,4
992,2
993,1
994,1
995,1
996,1
997,2
998,4
999,1
1000,3
1001,3
1002,3
1003,1
1004,1
1005,4
1006,4
1007,4
1008,2
1009,1
1010,1
1011,1
1012,3
1013,3
1014,2
1015,1
1016,1
1017,3
1018,1
1019,2
1020,3
1021,4
1022,2
1023,3
1024,2
1025,2
1026,2
1027,2
1028,4
1029,1
1030,3
1031,3
1032,4
1033,1
1034,3
1035,1
1036,4
1037,2
1038,4
1039,1
1040,1
1041,1
1042,4
1043,2
1044,2
1045,3
1046,3
1047,2
1048,1
1049,1
1050,4
1051,4
1052,4
1053,2
1054,2
1055,3
1056,1
1057,3
1058,1
1059,1
1060,4
1061,2
1062,1
1063,2
1064,1
1065,3
1066,1
1067,1
1068,3
1069,3
1070,1
1071,2
1072,1
1073,3
1074,2
1075,1
1076,1
1077,2
1078,2
1079,3
1080,1
1081,1
1082,1
1083,1
1084,1
1085,2
1086,4
1087,4
1088,2
1089,2
1090,2
1091,3
1092,2
1093,3
1094,3
1095,2
1096,3
1097,1
1098,4
1099,2
1100,2
1101,4
1102,2
1103,2
1104,1
1105,3
1106,1
1107,1
1108,3
1109,1
1110,3
1111,2
1112,1
1113,1
1114,4
1115,1
1116,3
1117,3
1118,4
1119,1
1120,1
1121,2
1122,1
1123,1
1124,2
1125,4
1126,1
1127,2
1128,3
1129,4
1130,2
1131,2
1132,1
1133,1
1134,1
1135,3
1136,3
1137,1
1138,3
1139,2
1140,1
1141,1
1142,4
1143,2
1144,4
1145,4
1146,3
1147,4
1148,4
1149,4
1150,4
1151,2
1152,1
1153,2
1154,2
1155,3
1156,2
1157,1
1158,4
1159,3
1160,2
1161,3
1162,2
1163,2
1164,1
1165,2
1166,1
1167,4
1168,3
1169,3
1170,2
1171,1
1172,1
1173,3
1174,1
1175,4
1176,1
1177,4
1178,1
1179,1
1180,1
1181,1
1182,2
1183,2
1184,3
1185,2
1186,1
1187,3
1188,3
1189,3
1190,2
1191,3
1192,3
1193,3
1194,3
1195,4
1196,2
1197,1
1198,2
1199,3
1200,3
1201,2
1202,1
1203,1
1204,2
1205,2
1206,3
1207,4
1208,1
1209,3
1210,4
1211,2
1212,1
1213,1
1214,2
1215,2
1216,3
1217,2
1218,3
1219,4
1220,1
1221,4
1222,2
1223,4
1224,1
1225,4
1226,1
1227,1
1228,2
1229,2
1230,2
1231,3
1232,1
1233,3
1234,2
1235,3
1236,1
1237,3
1238,1
1239,1
1240,3
1241,1
1242,2
1243,4
1244,2
1245,2
1246,1
1247,4
1248,1
1249,1
1250,4
1251,4
1252,1
1253,2
1254,1
1255,4
1256,2
1257,2
1258,2
1259,3
1260,4
1261,3
1262,1
1263,2
1264,3
1265,4
1266,4
1267,1
1268,3
1269,3
1270,1
1271,4
1272,4
1273,3
1274,4
1275,2
1276,4
1277,3
1278,1
1279,4
1280,1
1281,3
1282,3
1283,4
1284,3
1285,4
1286,3
1287,2
1288,4
1289,1
1290,1
1291,3
1292,4
1293,4
1294,3
1295,2
1296,4
1297,3
1298,1
1299,1
1300,1
1301,4
1302,1
1303,1
1304,2
1305,3
1306,1
1307,2
1308,2
1309,1
1310,3
1311,2
1312,2
1313,1
1314,2
1315,1
1316,2
1317,2
1318,2
1319,3
1320,3
1321,3
1322,4
1323,1
1324,2
1325,2
1326,1
1327,1
1328,2
1329,2
1330,4
1331,1
1332,1
1333,4
1334,2
1335,2
1336,3
1337,1
1338,3
1339,1
1340,4
1341,3
1342,3
1343,2
1344,3
1345,1
1346,2
1347,2
1348,1
1349,2
1350,1
1351,3
1352,1
1353,4
1354,3
1355,4
1356,3
1357,4
1358,1
1359,4
1360,2
1361,2
1362,1
1363,3
1364,2
1365,1
1366,1
1367,4
1368,4
1369,2
1370,4
1371,1
1372,1
1373,4
1374,1
1375,1
1376,2
1377,1
1378,3
1379,3
1380,1
1381,3
1382,4
1383,3
1384,4
1385,2
1386,2
1387,1
1388,2
1389,3
1390,2
1391,4
1392,2
1393,3
1394,1
1395,1
1396,2
1397,4
1398,4
1399,3
1400,2
1401,3
1402,4
1403,4
1404,1
1405,3
1406,1
1407,1
1408,1
1409,1
1410,1
1411,3
1412,2
1413,4
1414,3
1415,1
1416,4
1417,4
1418,4
1419,4
1420,1
1421,3
1422,2
1423,4
1424,3
1425,2
1426,4
1427,3
1428,4
1429,3
1430,4
1431,4
1432,4
1433,4
1434,2
1435,1
1436,2
1437,4
1438,2
1439,3
1440,2
1441,4
1442,1
1443,1
1444,3
1445,1
1446,4
1447,4
1448,1
1449,2
1450,1
1451,2
1452,4
1453,4
1454,1
1455,2
1456,4
1457,4
1458,1
1459,3
1460,3
1461,3
1462,1
1463,3
1464,1
1465,4
1466,3
1467,2
1468,4
1469,2
1470,4
1471,1
1472,2
1473,2
1474,3
1475,4
1476,2
1477,1
1478,2
1479,1
1480,2
1481,1
1482,2
1483,4
1484,1
1485,2
1486,1
1487,2
1488,4
1489,2
1490,1
1491,1
1492,3
1493,1
1494,3
1495,4
1496,4
1497,2
1498,1
1499,2
1500,4
1501,4
1502,2
1503,3
1504,4
1505,3
1506,3
1507,1
1508,4
1509,3
1510,1
1511,1
1512,3
1513,1
1514,2
1515,4
1516,3
1517,4
1518,3
1519,4
1520,1
1521,3
1522,1
1523,3
1524,4
1525,1
1526,2
1527,2
1528,3
1529,1
1530,3
1531,2
1532,4
1533,3
1534,2
1535,1
1536,1
1537,2
1538,2
1539,2
1540,2
1541,4
1542,4
1543,1
1544,3
1545,4
1546,2
1547,2
1548,1
1549,1
1550,3
1551,1
1552,3
1553,1
1554,4
1555,2
1556,4
1557,4
1558,2
1559,4
1560,3
1561,4
1562,1
1563,2
1564,1
1565,4
1566,3
1567,3
1568,4
1569,4
1570,4
1571,4
1572,1
1573,1
1574,3
1575,2
1576,4
1577,4
1578,1
1579,2
1580,1
1581,3
1582,2
1583,2
1584,2
1585,2
1586,3
1587,3
1588,2
1589,3
1590,1
1591,1
1592,1
1593,4
1594,4
1595,4
1596,2
1597,2
1598,3
1599,3
1600,4
1601,1
1602,4
1603,4
1604,1
1605,4
1606,1
1607,1
1608,4
1609,2
1610,1
1611,1
1612,2
1613,3
1614,3
1615,3
1616,3
1617,4
1618,2
1619,2
1620,1
1621,1
1622,1
1623,3
1624,4
1625,4
1626,1
1627,4
1628,1
1629,3
1630,2
1631,1
1632,1
1633,3
1634,4
1635,4
1636,3
1637,1
1638,2
1639,2
1640,3
1641,4
1642,4
1643,1
1644,3
1645,2
1646,3
1647,4
1648,3
1649,2
1650,1
1651,1
1652,3
1653,1
1654,3
1655,2
1656,4
1657,3
1658,1
1659,3
1660,3
1661,2
1662,4
1663,2
1664,3
1665,4
1666,1
1667,3
1668,1
1669,4
1670,4
1671,3
1672,3
1673,3
1674,2
1675,4
1676,2
1677,4
1678,1
1679,3
1680,3
1681,4
1682,3
1683,1
1684,4
1685,2
1686,4
1687,4
1688,1
1689,4
1690,1
1691,1
1692,4
1693,1
1694,4
1695,1
1696,3
1697,1
1698,3
1699,2
1700,3
1701,4
1702,3
1703,4
1704,2
1705,3
1706,4
1707,1
1708,3
1709,4
1710,3
1711,1
1712,4
1713,2
1714,1
1715,3
1716,1
1717,1
1718,3
1719,3
1720,3
1721,3
1722,1
1723,1
1724,1
1725,4
1726,1
1727,4
1728,4
1729,4
1730,2
1731,1
1732,1
1733,4
1734,1
1735,3
1736,2
1737,3
1738,4
1739,1
1740,2
1741,4
1742,1
1743,3
1744,2
1745,3
1746,4
1747,1
1748,4
1749,4
1750,1
1751,2
1752,2
1753,1
1754,4
1755,3
1756,4
1757,3
1758,1
1759,1
1760,1
1761,4
1762,4
1763,3
1764,2
1765,4
1766,1
1767,2
1768,1
1769,1
1770,3
1771,1
1772,3
1773,2
1774,1
1775,3
1776,1
1777,3
1778,1
1779,4
1780,1
1781,2
1782,1
1783,1
1784,3
1785,2
1786,3
1787,2
1788,1
1789,3
1790,1
1791,4
1792,2
1793,3
1794,3
1795,2
1796,3
1797,4
1798,1
1799,4
1800,3
1801,3
1802,1
1803,4
1804,2
1805,2
1806,3
1807,1
1808,3
1809,4
1810,1
1811,3
1812,2
1813,2
1814,1
1815,4
1816,2
1817,3
1818,3
1819,4
1820,4
1821,4
1822,2
1823,4
1824,4
1825,4
1826,2
1827,1
1828,4
1829,2
1830,3
1831,1
1832,1
1833,4
1834,3
1835,2
1836,1
1837,4
1838,4
1839,1
1840,1
1841,2
1842,4
1843,2
1844,1
1845,2
1846,3
1847,4
1848,4
1849,4
1850,2
1851,3
1852,1
1853,2
1854,3
1855,1
1856,3
1857,2
1858,4
1859,3
1860,1
1861,1
1862,2
1863,2
1864,1
1865,3
1866,1
1867,3
1868,4
1869,2
1870,4
1871,1
1872,4
1873,1
1874,4
1875,2
1876,1
1877,4
1878,3
1879,2
1880,2
1881,3
1882,4
1883,4
1884,1
1885,2
1886,2
1887,2
1888,1
1889,3
1890,2
1891,2
1892,2
1893,4
1894,2
1895,1
1896,4
1897,1
1898,3
1899,4
1900,1
1901,2
1902,2
1903,2
1904,2
1905,1
1906,4
1907,4
1908,4
1909,3
1910,1
1911,1
1912,1
1913,1
1914,1
1915,3
1916,2
1917,4
1918,4
1919,4
1920,4
1921,4
1922,2
1923,3
1924,3
1925,2
1926,4
1927,3
1928,1
1929,3
1930,1
1931,3
1932,4
1933,3
1934,4
1935,1
1936,4
1937,2
1938,4
1939,2
1940,4
1941,4
1942,4
1943,2
1944,2
1945,3
1946,4
1947,4
1948,4
1949,3
1950,4
1951,1
1952,2
1953,4
1954,3
1955,1
1956,2
1957,4
1958,4
1959,4
1960,2
1961,2
1962,4
1963,2
1964,2
1965,1
1966,1
1967,3
1968,1
1969,2
1970,1
1971,1
1972,1
1973,3
1974,4
1975,2
1976,2
1977,3
1978,4
1979,1
1980,1
1981,4
1982,2
1983,2
1984,1
1985,4
1986,4
1987,2
1988,3
1989,3
1990,4
1991,3
1992,2
1993,1
1994,2
1995,1
1996,2
1997,3
1998,3
1999,1
2000,3
2001,1
2002,4
2003,1
2004,1
2005,2
2006,2
2007,1
2008,1
2009,4
2010,2
2011,3
2012,2
2013,1
2014,4
2015,3
2016,2
2017,2
2018,2
2019,1
2020,3
2021,2
2022,3
2023,1
2024,4
2025,4
2026,1
2027,3
2028,1
2029,1
2030,4
2031,4
2032,1
2033,3
2034,2
2035,2
2036,1
2037,1
2038,1
2039,3
2040,1
2041,1
2042,3
2043,3
2044,2
2045,3
2046,3
2047,2
2048,1
2049,3
2050,1
2051,3
2052,4
2053,1
2054,3
2055,3
2056,4
2057,2
2058,3
2059,1
2060,3
2061,3
2062,1
2063,4
2064,3
2065,1
2066,4
2067,3
2068,2
2069,1
2070,3
2071,2
2072,2
2073,1
2074,1
2075,3
2076,4
2077,1
2078,1
2079,4
2080,1
2081,3
2082,3
2083,1
2084,2
2085,2
2086,1
2087,2
2088,3
2089,3
2090,1
2091,1
2092,3
2093,3
2094,3
2095,2
2096,3
2097,1
2098,1
2099,2
2100,1
2101,3
2102,1
2103,3
2104,1
2105,2
2106,2
2107,3
2108,3
2109,3
2110,1
2111,2
2112,2
2113,3
2114,1
2115,2
2116,4
2117,4
2118,1
2119,2
2120,1
2121,4
2122,3
2123,1
2124,3
2125,4
2126,4
2127,4
2128,1
2129,3
2130,1
2131,3
2132,3
2133,2
2134,4
2135,4
2136,2
2137,4
2138,1
2139,3
2140,2
2141,4
2142,2
2143,1
2144,2
2145,3
2146,4
2147,2
2148,4
2149,3
2150,4
2151,4
2152,4
2153,3
2154,3
2155,2
2156,4
2157,1
2158,4
2159,3
2160,4
2161,4
2162,1
2163,4
2164,3
2165,4
2166,3
2167,1
2168,4
2169,2
2170,1
2171,3
2172,4
2173,4
2174,2
2175,3
2176,2
2177,1
2178,1
2179,1
2180,4
2181,4
2182,2
2183,2
2184,1
2185,2
2186,4
2187,1
2188,2
2189,1
2190,3
2191,4
2192,1
2193,1
2194,1
2195,2
2196,4
2197,4
2198,1
2199,2
2200,3
2201,1
2202,4
2203,1
2204,1
2205,1
2206,4
2207,3
2208,2
2209,4
2210,2
2211,1
2212,3
2213,2
2214,1
2215,3
2216,4
2217,4
2218,1
2219,4
2220,1
2221,1
2222,2
2223,2
2224,4
2225,3
2226,2
2227,4
2228,4
2229,4
2230,1
2231,4
2232,2
2233,3
2234,2
2235,4
2236,3
2237,1
2238,2
2239,1
2240,3
2241,4
2242,4
2243,3
2244,2
2245,1
2246,1
2247,3
2248,1
2249,4
2250,4
2251,2
2252,2
2253,3
2254,2
2255,3
2256,1
2257,3
2258,2
2259,4
2260,2
2261,2
2262,1
2263,1
2264,1
2265,2
2266,1
2267,4
2268,2
2269,1
2270,2
2271,4
2272,1
2273,3
2274,1
2275,3
2276,1
2277,1
2278,1
2279,1
2280,2
2281,2
2282,1
2283,1
2284,1
2285,4
2286,3
2287,1
2288,1
2289,4
2290,2
2291,2
2292,2
2293,3
2294,3
2295,4
2296,2
2297,1
2298,1
2299,3
2300,2
2301,4
2302,1
2303,3
2304,3
2305,1
2306,2
2307,4
2308,2
2309,2
2310,3
2311,1
2312,1
2313,3
2314,2
2315,3
2316,4
2317,2
2318,3
2319,1
2320,1
2321,2
2322,3
2323,3
2324,1
2325,4
2326,2
2327,1
2328,2
2329,4
2330,2
2331,2
2332,3
2333,1
2334,4
2335,3
2336,3
2337,2
2338,1
2339,3
2340,4
2341,4
2342,2
2343,2
2344,2
2345,2
2346,4
2347,3
2348,1
2349,1
2350,1
2351,3
2352,1
2353,1
2354,2
2355,4
2356,4
2357,4
2358,3
2359,3
2360,3
2361,2
2362,4
2363,3
2364,1
2365,4
2366,1
2367,1
2368,3
2369,4
2370,4
2371,4
2372,4
2373,2
2374,1
2375,4
2376,3
2377,2
2378,4
2379,1
2380,3
2381,3
2382,2
2383,1
2384,1
2385,3
2386,1
2387,2
2388,2
2389,1
2390,1
2391,2
2392,3
2393,3
2394,2
2395,1
2396,4
2397,1
2398,2
2399,1
2400,4
2401,4
2402,1
2403,3
2404,4
2405,4
2406,4
2407,2
2408,3
2409,1
2410,3
2411,3
2412,3
2413,3
2414,4
2415,1
2416,1
2417,2
2418,2
2419,3
2420,4
2421,3
2422,3
2423,2
2424,2
2425,4
2426,2
2427,1
2428,4
2429,1
2430,2
2431,4
2432,1
2433,1
2434,1
2435,2
2436,1
2437,1
2438,1
2439,2
2440,4
2441,1
2442,3
2443,2
2444,1
2445,4
2446,3
2447,1
2448,4
2449,4
2450,3
2451,2
2452,4
2453,2
2454,4
2455,3
2456,1
2457,3
2458,4
2459,1
2460,4
2461,2
2462,2
2463,3
2464,3
2465,3
2466,4
2467,2
2468,2
2469,4
2470,3
2471,4
2472,1
2473,1
2474,4
2475,1
2476,4
2477,1
2478,3
2479,2
2480,2
2481,4
2482,4
2483,1
2484,2
2485,1
2486,4
2487,1
2488,1
2489,1
2490,2
2491,3
2492,3
2493,1
2494,4
2495,2
2496,4
2497,1
2498,2
2499,3
2500,2
2501,1
2502,3
2503,2
2504,1
2505,1
2506,1
2507,2
2508,1
2509,1
2510,1
2511,4
2512,3
2513,3
2514,3
2515,1
2516,3
2517,1
2518,1
2519,2
2520,1
2521,4
2522,3
2523,2
2524,4
2525,3
2526,1
2527,2
2528,1
2529,4
2530,1
2531,4
2532,4
2533,2
2534,4
2535,1
2536,1
2537,1
2538,4
2539,1
2540,4
2541,3
2542,1
2543,1
2544,3
2545,2
2546,1
2547,3
2548,4
2549,2
2550,3
2551,1
2552,3
2553,1
2554,2
2555,3
2556,2
2557,4
2558,2
2559,2
2560,1
2561,3
2562,1
2563,2
2564,1
2565,1
2566,2
2567,2
2568,3
2569,4
2570,4
2571,3
2572,1
2573,2
2574,2
2575,1
2576,2
2577,2
2578,4
2579,1
2580,4
2581,3
2582,4
2583,4
2584,3
2585,3
2586,1
2587,1
2588,4
2589,3
2590,4
2591,1
2592,2
2593,4
2594,2
2595,3
2596,3
2597,4
2598,4
2599,4
2600,1
2601,1
2602,2
2603,2
2604,3
2605,3
2606,2
2607,3
2608,2
2609,2
2610,1
2611,3
2612,2
2613,3
2614,2
2615,1
2616,1
2617,1
2618,2
2619,1
2620,4
2621,3
2622,3
2623,1
2624,2
2625,3
2626,1
2627,1
2628,3
2629,3
2630,1
2631,2
2632,4
2633,4
2634,1
2635,3
2636,1
2637,4
2638,4
2639,1
2640,2
2641,4
2642,2
2643,2
2644,1
2645,3
2646,3
2647,1
2648,3
2649,2
2650,3
2651,2
2652,3
2653,4
2654,3
2655,3
2656,4
2657,1
2658,4
2659,3
2660,1
2661,3
2662,2
2663,3
2664,1
2665,2
2666,1
2667,4
2668,2
2669,2
2670,2
2671,2
2672,1
2673,1
2674,2
2675,4
2676,2
2677,4
2678,1
2679,4
2680,3
2681,4
2682,2
2683,1
2684,2
2685,1
2686,4
2687,1
2688,3
2689,3
2690,3
2691,2
2692,4
2693,1
2694,4
2695,2
2696,4
2697,1
2698,4
2699,2
2700,1
2701,4
2702,2
2703,1
2704,2
2705,2
2706,4
2707,2
2708,4
2709,1
2710,1
2711,1
2712,2
2713,2
2714,4
2715,2
2716,4
2717,2
2718,1
2719,3
2720,4
2721,1
2722,2
2723,4
2724,3
2725,2
2726,4
2727,2
2728,4
2729,1
2730,2
2731,1
2732,4
2733,4
2734,1
2735,2
2736,2
2737,1
2738,1
2739,3
2740,1
2741,3
2742,4
2743,1
2744,2
2745,2
2746,1
2747,4
2748,2
2749,2
2750,2
2751,3
2752,3
2753,2
2754,1
2755,1
2756,2
2757,3
2758,3
2759,1
2760,4
2761,1
2762,1
2763,2
2764,2
2765,1
2766,1
2767,1
2768,2
2769,2
2770,2
2771,1
2772,1
2773,1
2774,2
2775,1
2776,4
2777,2
2778,3
2779,1
2780,4
2781,4
2782,2
2783,3
2784,2
2785,4
2786,4
2787,4
2788,3
2789,4
2790,3
2791,2
2792,2
2793,2
2794,1
2795,1
2796,4
2797,1
2798,2
2799,4
2800,2
2801,1
2802,3
2803,1
2804,2
2805,4
2806,1
2807,2
2808,3
2809,4
2810,2
2811,3
2812,1
2813,2
2814,2
2815,2
2816,4
2817,2
2818,2
2819,2
2820,4
2821,4
2822,1
2823,2
2824,4
2825,1
2826,3
2827,2
2828,4
2829,3
2830,1
2831,1
2832,3
2833,1
2834,1
2835,2
2836,1
2837,3
2838,2
2839,2
2840,2
2841,3
2842,3
2843,1
2844,3
2845,1
2846,1
2847,1
2848,2
2849,3
2850,4
2851,2
2852,3
2853,1
2854,2
2855,4
2856,3
2857,1
2858,2
2859,2
2860,1
2861,4
2862,3
2863,1
2864,4
2865,2
2866,2
2867,1
2868,4
2869,1
2870,2
2871,1
2872,2
2873,2
2874,4
2875,3
2876,2
2877,3
2878,3
2879,1
2880,3
2881,4
2882,3
2883,3
2884,3
2885,1
2886,2
2887,3
2888,1
2889,4
2890,1
2891,1
2892,1
2893,2
2894,2
2895,2
2896,4
2897,3
2898,4
2899,4
2900,4
2901,2
2902,2
2903,3
2904,3
2905,2
2906,1
2907,4
2908,3
2909,2
2910,1
2911,3
2912,1
2913,1
2914,1
2915,1
2916,4
2917,3
2918,1
2919,1
2920,2
2921,1
2922,1
2923,2
2924,3
2925,1
2926,4
2927,1
2928,4
2929,1
2930,3
2931,4
2932,4
2933,3
2934,4
2935,2
2936,4
2937,4
2938,4
2939,3
2940,1
2941,2
2942,1
2943,3
2944,1
2945,1
2946,3
2947,4
2948,2
2949,2
2950,4
2951,1
2952,1
2953,4
2954,2
2955,1
2956,2
2957,2
2958,1
2959,3
2960,1
2961,3
2962,4
2963,1
2964,4
2965,2
2966,2
2967,1
2968,3
2969,1
2970,2
2971,4
2972,1
2973,3
2974,4
2975,2
2976,3
2977,1
2978,2
2979,2
2980,1
2981,4
2982,3
2983,1
2984,1
2985,2
2986,2
2987,2
2988,1
2989,1
2990,3
2991,1
2992,3
2993,1
2994,2
2995,1
