,Answer_ID
533,2
534,2
535,4
536,3
537,3
538,3
539,1
540,2
541,1
542,4
543,1
544,1
545,1
546,4
547,1
548,3
549,2
550,3
551,2
552,1
553,2
554,4
555,2
556,2
557,3
558,1
559,4
560,4
561,4
562,1
563,1
564,1
565,1
566,1
567,1
568,4
569,1
570,1
571,3
572,2
573,2
574,1
575,1
576,2
577,1
578,2
579,1
580,2
581,1
582,4
583,2
584,2
585,1
586,2
587,1
588,1
589,3
590,2
591,4
592,3
593,2
594,2
595,1
596,1
597,3
598,3
599,1
600,4
601,1
602,2
603,4
604,4
605,4
606,4
607,1
608,1
609,2
610,1
611,4
612,1
613,1
614,4
615,3
616,1
617,1
618,3
619,4
620,1
621,3
622,1
623,1
624,1
625,2
626,4
627,1
628,2
629,1
630,3
631,2
632,3
633,2
634,1
635,4
636,3
637,2
638,2
639,2
640,3
641,2
642,1
643,2
644,1
645,3
646,1
647,1
648,4
649,3
650,4
651,3
652,3
653,4
654,3
655,1
656,1
657,4
658,1
659,3
660,4
661,2
662,3
663,1
664,3
665,3
666,3
667,2
668,1
669,4
670,2
671,2
672,4
673,1
674,4
675,3
676,1
677,2
678,4
679,3
680,1
681,2
682,2
683,4
684,4
685,3
686,1
687,2
688,1
689,2
690,4
691,3
692,4
693,2
694,4
695,1
696,2
697,2
698,4
699,3
700,4
701,1
702,1
703,2
704,1
705,2
706,2
707,2
708,4
709,3
710,2
711,1
712,3
713,2
714,1
715,2
716,3
717,1
718,1
719,1
720,3
721,4
722,4
723,4
724,2
725,1
726,2
727,1
728,1
729,2
730,4
731,1
732,1
733,1
734,1
735,4
736,3
737,1
738,4
739,1
740,4
741,1
742,1
743,3
744,3
745,3
746,2
747,2
748,1
749,4
750,2
751,3
752,1
753,1
754,3
755,2
756,2
757,3
758,2
759,2
760,1
761,2
762,2
763,4
764,3
765,2
766,4
767,1
768,4
769,1
770,3
771,3
772,2
773,2
774,3
775,2
776,3
777,3
778,1
779,4
780,4
781,4
782,4
783,2
784,1
785,1
786,4
787,1
788,3
789,4
790,2
791,2
792,2
793,4
794,1
795,1
796,4
797,2
798,1
799,3
800,4
801,1
802,4
803,3
804,1
805,1
806,3
807,1
808,4
809,2
810,1
811,2
812,3
813,4
814,2
815,1
816,1
817,1
818,1
819,3
820,1
821,4
822,3
823,4
824,4
825,2
826,2
827,4
828,1
829,2
830,1
831,4
832,3
833,3
834,1
835,2
836,4
837,2
838,1
839,4
840,2
841,2
842,1
843,1
844,1
845,1
846,3
847,2
848,1
849,3
850,2
851,4
852,3
853,3
854,4
855,3
856,2
857,3
858,3
859,3
860,2
861,3
862,3
863,1
864,3
865,1
866,2
867,4
868,3
869,2
870,1
871,2
872,1
873,2
874,3
875,2
876,4
877,1
878,4
879,3
880,2
881,3
882,3
883,2
884,4
885,3
886,3
887,1
888,3
889,1
890,1
891,1
892,1
893,4
894,1
895,1
896,2
897,1
898,4
899,4
900,1
901,1
902,4
903,2
904,3
905,3
906,3
907,1
908,2
909,3
910,2
911,3
912,2
913,1
914,1
915,2
916,3
917,4
918,2
919,1
920,3
921,1
922,1
923,3
924,3
925,1
926,3
927,3
928,1
929,2
930,3
931,3
932,2
933,3
934,4
935,2
936,1
937,1
938,2
939,1
940,1
941,1
942,3
943,2
944,3
945,3
946,2
947,2
948,1
949,1
950,3
951,3
952,1
953,3
954,2
955,2
956,1
957,1
958,1
959,2
960,1
961,1
962,1
963,1
964,1
965,2
966,4
967,4
968,2
969,2
970,1
971,1
972,1
973,3
974,1
975,3
976,3
977,4
978,2
979,1
980,2
981,4
982,3
983,3
984,1
985,2
986,4
987,1
988,2
989,4
990,2
991,1
992,4
993,2
994,3
995,2
996,4
997,1
998,1
999,2
1000,2
1001,4
1002,1
1003,1
1004,1
1005,1
1006,3
1007,1
1008,2
1009,4
1010,4
1011,4
1012,3
1013,1
1014,2
1015,2
1016,1
1017,4
1018,1
1019,1
1020,4
1021,1
1022,2
1023,3
1024,2
1025,1
1026,1
1027,1
1028,1
1029,3
1030,2
1031,3
1032,3
1033,2
1034,3
1035,1
1036,1
1037,4
1038,1
1039,2
1040,2
1041,1
1042,1
1043,4
1044,3
1045,3
1046,2
1047,2
1048,4
1049,2
1050,1
1051,2
1052,2
1053,1
1054,2
1055,1
1056,2
1057,1
1058,1
1059,1
1060,1
1061,3
1062,1
1063,1
1064,4
1065,1
1066,1
1067,1
1068,3
1069,3
1070,4
1071,2
1072,1
1073,2
1074,4
1075,3
1076,4
1077,1
1078,2
1079,4
1080,1
1081,1
1082,1
1083,1
1084,1
1085,2
1086,3
1087,1
1088,4
1089,1
1090,4
1091,2
1092,2
1093,1
1094,4
1095,2
1096,1
1097,1
1098,2
1099,2
1100,1
1101,4
1102,3
1103,2
1104,1
1105,2
1106,1
1107,3
1108,1
1109,2
1110,1
1111,3
1112,2
1113,3
1114,1
1115,1
1116,1
1117,3
1118,1
1119,2
1120,1
1121,3
1122,2
1123,1
1124,3
1125,1
1126,2
1127,3
1128,4
1129,3
1130,1
1131,1
1132,1
1133,1
1134,2
1135,2
1136,1
1137,1
1138,4
1139,4
1140,4
1141,3
1142,1
1143,3
1144,2
1145,2
1146,4
1147,4
1148,3
1149,4
1150,4
1151,3
1152,1
1153,4
1154,1
1155,3
1156,4
1157,1
1158,4
1159,3
1160,2
1161,3
1162,1
1163,1
1164,1
1165,1
1166,1
1167,4
1168,1
1169,4
1170,1
1171,1
1172,3
1173,1
1174,1
1175,3
1176,3
1177,1
1178,1
1179,4
1180,1
1181,1
1182,2
1183,4
1184,3
1185,2
1186,1
1187,2
1188,3
1189,3
1190,2
1191,3
1192,1
1193,4
1194,3
1195,3
1196,1
1197,1
1198,2
1199,1
1200,3
1201,2
1202,1
1203,4
1204,4
1205,2
1206,3
1207,2
1208,1
1209,3
1210,3
1211,2
1212,1
1213,1
1214,2
1215,3
1216,1
1217,2
1218,2
1219,3
1220,2
1221,1
1222,3
1223,4
1224,2
1225,4
1226,1
1227,1
1228,2
1229,4
1230,4
1231,1
1232,1
1233,1
1234,1
1235,4
1236,4
1237,2
1238,3
1239,1
1240,4
1241,4
1242,2
1243,4
1244,2
1245,2
1246,1
1247,1
1248,4
1249,1
1250,4
1251,3
1252,2
1253,3
1254,4
1255,2
1256,2
1257,2
1258,1
1259,1
1260,4
1261,1
1262,3
1263,4
1264,1
1265,4
1266,3
1267,3
1268,2
1269,4
1270,1
1271,2
1272,1
1273,3
1274,1
1275,4
1276,3
1277,2
1278,1
1279,4
1280,3
1281,1
1282,4
1283,1
1284,1
1285,2
1286,1
1287,1
1288,1
1289,3
1290,3
1291,4
1292,2
1293,2
1294,4
1295,2
1296,1
1297,1
1298,2
1299,1
1300,2
1301,2
1302,1
1303,4
1304,1
1305,3
1306,4
1307,4
1308,4
1309,1
1310,2
1311,3
1312,1
1313,4
1314,4
1315,1
1316,1
1317,4
1318,1
1319,2
1320,1
1321,1
1322,2
1323,1
1324,2
1325,3
1326,2
1327,3
1328,2
1329,2
1330,1
1331,2
1332,2
1333,4
1334,1
1335,2
1336,2
1337,1
1338,4
1339,2
1340,1
1341,1
1342,1
1343,1
1344,2
1345,2
1346,1
1347,3
1348,1
1349,3
1350,3
1351,3
1352,4
1353,1
1354,1
1355,4
1356,4
1357,2
1358,3
1359,3
1360,1
1361,1
1362,3
1363,2
1364,1
1365,4
1366,1
1367,1
1368,2
1369,2
1370,2
1371,2
1372,1
1373,1
1374,3
1375,3
1376,1
1377,4
1378,4
1379,3
1380,3
1381,4
1382,3
1383,1
1384,3
1385,4
1386,2
1387,3
1388,4
1389,3
1390,3
1391,1
1392,1
1393,2
1394,3
1395,1
1396,3
1397,4
1398,1
1399,2
1400,3
1401,2
1402,3
1403,3
1404,2
1405,1
1406,1
1407,1
1408,2
1409,1
1410,3
1411,4
1412,4
1413,2
1414,4
1415,1
1416,2
1417,1
1418,1
1419,2
1420,2
1421,1
1422,2
1423,1
1424,3
1425,2
1426,2
1427,3
1428,2
1429,1
1430,1
1431,4
1432,3
1433,4
1434,2
1435,1
1436,2
1437,2
1438,1
1439,1
1440,1
1441,4
1442,3
1443,4
1444,3
1445,3
1446,1
1447,4
1448,1
1449,1
1450,1
1451,4
1452,1
1453,1
1454,1
1455,3
1456,2
1457,1
1458,1
1459,3
1460,2
1461,2
1462,1
1463,4
1464,4
1465,3
1466,3
1467,2
1468,3
1469,2
1470,2
1471,1
1472,3
1473,2
1474,3
1475,1
1476,2
1477,1
1478,2
1479,4
1480,2
1481,2
1482,4
1483,3
1484,4
1485,1
1486,1
1487,3
1488,2
1489,1
1490,2
1491,2
1492,3
1493,1
1494,3
1495,1
1496,3
1497,2
1498,1
1499,2
1500,3
1501,4
1502,1
1503,4
1504,4
1505,4
1506,3
1507,1
1508,2
1509,3
1510,1
1511,3
1512,1
1513,3
1514,3
1515,3
1516,4
1517,3
1518,3
1519,3
1520,1
1521,3
1522,4
1523,3
1524,1
1525,1
1526,1
1527,1
1528,3
1529,2
1530,1
1531,2
1532,1
1533,3
1534,2
1535,1
1536,2
1537,2
1538,2
1539,1
1540,1
1541,2
1542,4
1543,1
1544,3
1545,3
1546,2
1547,3
1548,1
1549,3
1550,4
1551,1
1552,3
1553,4
1554,4
1555,3
1556,3
1557,3
1558,1
1559,2
1560,1
1561,1
1562,3
1563,4
1564,3
1565,2
1566,1
1567,4
1568,4
1569,1
1570,4
1571,1
1572,4
1573,4
1574,1
1575,2
1576,3
1577,3
1578,2
1579,4
1580,4
1581,4
1582,2
1583,2
1584,4
1585,4
1586,2
1587,2
1588,3
1589,2
1590,1
1591,1
1592,3
1593,4
1594,4
1595,3
1596,2
1597,1
1598,4
1599,3
1600,1
1601,4
1602,3
1603,3
1604,1
1605,3
1606,4
1607,1
1608,1
1609,2
1610,1
1611,1
1612,2
1613,1
1614,2
1615,1
1616,2
1617,1
1618,3
1619,2
1620,3
1621,1
1622,4
1623,2
1624,1
1625,4
1626,1
1627,3
1628,4
1629,3
1630,3
1631,2
1632,3
1633,4
1634,1
1635,1
1636,3
1637,3
1638,4
1639,1
1640,2
1641,4
1642,1
1643,2
1644,4
1645,4
1646,3
1647,1
1648,2
1649,1
1650,4
1651,3
1652,2
1653,1
1654,3
1655,1
1656,1
1657,3
1658,1
1659,1
1660,1
1661,2
1662,2
1663,2
1664,1
1665,1
1666,2
1667,2
1668,1
1669,2
1670,2
1671,2
1672,1
1673,3
1674,2
1675,3
1676,1
1677,4
1678,2
1679,4
1680,4
1681,1
1682,1
1683,1
1684,4
1685,3
1686,4
1687,4
1688,4
1689,1
1690,2
1691,4
1692,2
1693,3
1694,3
1695,1
1696,4
1697,3
1698,3
1699,1
1700,4
1701,1
1702,2
1703,3
1704,2
1705,4
1706,3
1707,2
1708,2
1709,3
1710,1
1711,1
1712,4
1713,1
1714,1
1715,2
1716,3
1717,2
1718,2
1719,1
1720,3
1721,2
1722,4
1723,2
1724,1
1725,1
1726,3
1727,4
1728,2
1729,4
1730,1
1731,2
1732,4
1733,1
1734,2
1735,2
1736,4
1737,1
1738,1
1739,1
1740,4
1741,3
1742,4
1743,2
1744,2
1745,3
1746,1
1747,1
1748,3
1749,2
1750,1
1751,2
1752,2
1753,3
1754,3
1755,2
1756,2
1757,1
1758,1
1759,1
1760,2
1761,1
1762,1
1763,1
1764,3
1765,2
1766,1
1767,4
1768,1
1769,1
1770,2
1771,2
1772,3
1773,2
1774,1
1775,4
1776,1
1777,1
1778,2
1779,4
1780,1
1781,1
1782,1
1783,2
1784,3
1785,2
1786,2
1787,2
1788,2
1789,3
1790,1
1791,1
1792,1
1793,1
1794,1
1795,2
1796,3
1797,1
1798,4
1799,4
1800,2
1801,4
1802,2
1803,4
1804,1
1805,3
1806,3
1807,1
1808,3
1809,2
1810,4
1811,1
1812,2
1813,2
1814,1
1815,4
1816,4
1817,2
1818,2
1819,4
1820,2
1821,2
1822,2
1823,2
1824,3
1825,2
1826,4
1827,1
1828,4
1829,1
1830,2
1831,4
1832,4
1833,3
1834,1
1835,1
1836,3
1837,1
1838,1
1839,1
1840,3
1841,3
1842,2
1843,4
1844,1
1845,1
1846,1
1847,1
1848,1
1849,1
1850,1
1851,3
1852,2
1853,1
1854,1
1855,3
1856,3
1857,1
1858,3
1859,2
1860,1
1861,3
1862,2
1863,1
1864,1
1865,4
1866,2
1867,1
1868,1
1869,1
1870,1
1871,4
1872,1
1873,1
1874,4
1875,1
1876,4
1877,2
1878,4
1879,3
1880,2
1881,1
1882,1
1883,3
1884,1
1885,1
1886,2
1887,1
1888,1
1889,1
1890,4
1891,1
1892,3
1893,3
1894,1
1895,1
1896,1
1897,3
1898,1
1899,4
1900,4
1901,4
1902,2
1903,1
1904,1
1905,2
1906,2
1907,2
1908,4
1909,4
1910,1
1911,4
1912,1
1913,1
1914,4
1915,1
1916,3
1917,1
1918,3
1919,1
1920,1
1921,3
1922,1
1923,3
1924,2
1925,1
1926,2
1927,4
1928,1
1929,1
1930,2
1931,3
1932,1
1933,3
1934,3
1935,4
1936,4
1937,2
1938,4
1939,1
1940,2
1941,1
1942,3
1943,3
1944,2
1945,1
1946,3
1947,2
1948,1
1949,3
1950,4
1951,4
1952,2
1953,2
1954,2
1955,3
1956,3
1957,3
1958,4
1959,1
1960,3
1961,3
1962,4
1963,2
1964,2
1965,1
1966,3
1967,2
1968,2
1969,4
1970,1
1971,3
1972,1
1973,3
1974,2
1975,1
1976,2
1977,3
1978,4
1979,4
1980,1
1981,1
1982,3
1983,1
1984,2
1985,3
1986,2
1987,2
1988,4
1989,3
1990,4
1991,1
1992,4
1993,1
1994,3
1995,4
1996,4
1997,2
1998,4
1999,1
2000,1
2001,3
2002,2
2003,3
2004,2
2005,4
2006,3
2007,1
2008,3
2009,3
2010,2
2011,2
2012,2
2013,4
2014,4
2015,1
2016,2
2017,3
2018,1
2019,1
2020,4
2021,2
2022,3
2023,3
2024,2
2025,1
2026,3
2027,3
2028,2
2029,2
2030,3
2031,3
2032,3
2033,3
2034,1
2035,1
2036,2
2037,1
2038,2
2039,2
2040,4
2041,2
2042,1
2043,1
2044,2
2045,4
2046,2
2047,2
2048,4
2049,2
2050,4
2051,3
2052,3
2053,2
2054,4
2055,2
2056,1
2057,4
2058,3
2059,2
2060,1
2061,3
2062,4
2063,3
2064,2
2065,2
2066,3
2067,4
2068,1
2069,4
2070,3
2071,2
2072,4
2073,1
2074,1
2075,3
2076,2
2077,3
2078,4
2079,1
2080,3
2081,1
2082,1
2083,2
2084,1
2085,3
2086,3
2087,1
2088,3
2089,1
2090,3
2091,4
2092,3
2093,1
2094,2
2095,2
2096,3
2097,4
2098,1
2099,4
2100,1
2101,3
2102,4
2103,2
2104,2
2105,2
2106,4
2107,4
2108,1
2109,1
2110,3
2111,1
2112,1
2113,1
2114,4
2115,2
2116,1
2117,1
2118,1
2119,1
2120,4
2121,4
2122,3
2123,4
2124,2
2125,2
2126,2
2127,4
2128,3
2129,1
2130,1
2131,2
2132,3
2133,4
2134,2
2135,2
2136,2
2137,3
2138,2
2139,3
2140,2
2141,2
2142,1
2143,1
2144,1
2145,2
2146,3
2147,2
2148,3
2149,3
2150,4
2151,3
2152,3
2153,4
2154,3
2155,1
2156,3
2157,1
2158,1
2159,2
2160,2
2161,2
2162,1
2163,1
2164,1
2165,4
2166,1
2167,2
2168,1
2169,1
2170,2
2171,4
2172,2
2173,2
2174,2
2175,3
2176,4
2177,1
2178,2
2179,2
2180,3
2181,2
2182,2
2183,4
2184,3
2185,1
2186,2
2187,1
2188,1
2189,4
2190,2
2191,3
2192,4
2193,1
2194,3
2195,4
2196,1
2197,4
2198,1
2199,2
2200,2
2201,1
2202,2
2203,4
2204,4
2205,1
2206,4
2207,3
2208,2
2209,4
2210,3
2211,3
2212,1
2213,1
2214,3
2215,2
2216,3
2217,4
2218,3
2219,4
2220,4
2221,2
2222,4
2223,3
2224,3
2225,3
2226,3
2227,4
2228,2
2229,2
2230,1
2231,1
2232,1
2233,1
2234,4
2235,1
2236,1
2237,1
2238,1
2239,1
2240,2
2241,4
2242,2
2243,3
2244,1
2245,3
2246,1
2247,2
2248,1
2249,1
2250,3
2251,1
2252,4
2253,4
2254,2
2255,2
2256,2
2257,1
2258,4
2259,3
2260,2
2261,1
2262,4
2263,2
2264,2
2265,1
2266,4
2267,3
2268,2
2269,2
2270,3
2271,2
2272,1
2273,2
2274,3
2275,4
2276,4
2277,1
2278,3
2279,1
2280,1
2281,2
2282,4
2283,1
2284,4
2285,4
2286,3
2287,2
2288,1
2289,4
2290,1
2291,1
2292,3
2293,3
2294,3
2295,1
2296,3
2297,4
2298,3
2299,4
2300,1
2301,2
2302,3
2303,3
2304,2
2305,1
2306,3
2307,4
2308,3
2309,3
2310,2
2311,3
2312,1
2313,3
2314,2
2315,3
2316,1
2317,1
2318,2
2319,1
2320,1
2321,3
2322,1
2323,1
2324,1
2325,4
2326,1
2327,1
2328,4
2329,3
2330,2
2331,2
2332,2
2333,3
2334,4
2335,1
2336,1
2337,3
2338,1
2339,4
2340,3
2341,1
2342,1
2343,4
2344,3
2345,3
2346,1
2347,1
2348,1
2349,2
2350,1
2351,1
2352,1
2353,1
2354,2
2355,3
2356,3
2357,2
2358,4
2359,1
2360,1
2361,1
2362,3
2363,2
2364,1
2365,3
2366,1
2367,4
2368,3
2369,4
2370,3
2371,1
2372,3
2373,2
2374,1
2375,4
2376,3
2377,1
2378,3
2379,1
2380,1
2381,2
2382,1
2383,3
2384,3
2385,1
2386,1
2387,1
2388,1
2389,1
2390,1
2391,1
2392,4
2393,2
2394,2
2395,1
2396,1
2397,4
2398,1
2399,2
2400,3
2401,2
2402,4
2403,3
2404,3
2405,2
2406,2
2407,2
2408,4
2409,2
2410,4
2411,3
2412,3
2413,4
2414,4
2415,1
2416,3
2417,1
2418,1
2419,4
2420,1
2421,2
2422,2
2423,2
2424,3
2425,4
2426,3
2427,4
2428,4
2429,1
2430,3
2431,1
2432,1
2433,3
2434,4
2435,4
2436,1
2437,2
2438,3
2439,1
2440,1
2441,4
2442,1
2443,1
2444,2
2445,4
2446,2
2447,1
2448,2
2449,1
2450,1
2451,1
2452,1
2453,1
2454,4
2455,4
2456,1
2457,3
2458,1
2459,3
2460,1
2461,1
2462,2
2463,4
2464,1
2465,3
2466,2
2467,4
2468,2
2469,2
2470,1
2471,4
2472,3
2473,1
2474,3
2475,1
2476,1
2477,4
2478,1
2479,2
2480,1
2481,4
2482,1
2483,2
2484,3
2485,2
2486,1
2487,4
2488,4
2489,1
2490,2
2491,3
2492,1
2493,1
2494,3
2495,3
2496,1
2497,1
2498,1
2499,4
2500,2
2501,1
2502,3
2503,2
2504,1
2505,3
2506,4
2507,3
2508,4
2509,1
2510,2
2511,2
2512,4
2513,1
2514,3
2515,4
2516,4
2517,4
2518,4
2519,2
2520,1
2521,4
2522,1
2523,3
2524,4
2525,3
2526,1
2527,4
2528,2
2529,4
2530,1
2531,1
2532,4
2533,1
2534,1
2535,4
2536,2
2537,2
2538,1
2539,3
2540,1
2541,2
2542,1
2543,1
2544,1
2545,3
2546,4
2547,2
2548,2
2549,1
2550,1
2551,3
2552,4
2553,2
2554,2
2555,1
2556,1
2557,3
2558,3
2559,2
2560,1
2561,1
2562,1
2563,2
2564,2
2565,1
2566,2
2567,2
2568,3
2569,2
2570,4
2571,3
2572,1
2573,1
2574,2
2575,1
2576,2
2577,1
2578,1
2579,4
2580,4
2581,1
2582,4
2583,2
2584,2
2585,4
2586,2
2587,4
2588,1
2589,3
2590,1
2591,1
2592,4
2593,4
2594,2
2595,2
2596,1
2597,3
2598,3
2599,2
2600,1
2601,2
2602,1
2603,4
2604,1
2605,4
2606,1
2607,2
2608,2
2609,4
2610,2
2611,2
2612,3
2613,2
2614,4
2615,1
2616,2
2617,2
2618,1
2619,3
2620,3
2621,3
2622,1
2623,4
2624,4
2625,4
2626,4
2627,1
2628,2
2629,2
2630,1
2631,2
2632,1
2633,1
2634,2
2635,2
2636,3
2637,3
2638,3
2639,4
2640,3
2641,2
2642,3
2643,2
2644,1
2645,2
2646,1
2647,1
2648,1
2649,1
2650,1
2651,4
2652,4
2653,4
2654,2
2655,2
2656,2
2657,4
2658,3
2659,4
2660,2
2661,3
2662,1
2663,1
2664,4
2665,1
2666,2
2667,3
2668,1
2669,1
2670,2
2671,2
2672,3
2673,3
2674,2
2675,4
2676,1
2677,2
2678,2
2679,1
2680,3
2681,2
2682,1
2683,2
2684,4
2685,3
2686,1
2687,1
2688,3
2689,2
2690,3
2691,2
2692,2
2693,1
2694,4
2695,2
2696,1
2697,4
2698,4
2699,3
2700,1
2701,2
2702,1
2703,1
2704,2
2705,4
2706,4
2707,1
2708,1
2709,2
2710,3
2711,2
2712,2
2713,3
2714,3
2715,2
2716,3
2717,1
2718,2
2719,4
2720,1
2721,2
2722,4
2723,2
2724,1
2725,1
2726,3
2727,1
2728,2
2729,2
2730,4
2731,1
2732,1
2733,4
2734,1
2735,3
2736,4
2737,3
2738,1
2739,4
2740,1
2741,2
2742,3
2743,1
2744,1
2745,1
2746,1
2747,2
2748,1
2749,1
2750,3
2751,3
2752,1
2753,1
2754,1
2755,4
2756,2
2757,1
2758,3
2759,3
2760,1
2761,1
2762,3
2763,2
2764,2
2765,1
2766,3
2767,1
2768,3
2769,4
2770,1
2771,1
2772,2
2773,1
2774,2
2775,1
2776,1
2777,2
2778,2
2779,1
2780,2
2781,1
2782,2
2783,3
2784,2
2785,4
2786,4
2787,3
2788,2
2789,1
2790,3
2791,2
2792,2
2793,1
2794,1
2795,3
2796,4
2797,2
2798,2
2799,4
2800,3
2801,4
2802,1
2803,4
2804,4
2805,3
2806,1
2807,3
2808,4
2809,3
2810,1
2811,3
2812,2
2813,1
2814,3
2815,1
2816,2
2817,3
2818,2
2819,2
2820,4
2821,1
2822,2
2823,1
2824,2
2825,3
2826,1
2827,1
2828,4
2829,3
2830,4
2831,1
2832,4
2833,1
2834,2
2835,3
2836,3
2837,3
2838,4
2839,1
2840,2
2841,1
2842,2
2843,1
2844,3
2845,4
2846,2
2847,1
2848,1
2849,4
2850,4
2851,1
2852,4
2853,1
2854,3
2855,4
2856,2
2857,2
2858,2
2859,2
2860,1
2861,2
2862,1
2863,1
2864,4
2865,3
2866,1
2867,1
2868,3
2869,1
2870,1
2871,1
2872,4
2873,2
2874,4
2875,4
2876,2
2877,1
2878,3
2879,2
2880,3
2881,3
2882,3
2883,4
2884,1
2885,1
2886,2
2887,2
2888,3
2889,4
2890,1
2891,3
2892,3
2893,4
2894,2
2895,1
2896,3
2897,2
2898,4
2899,4
2900,2
2901,2
2902,2
2903,1
2904,2
2905,3
2906,1
2907,2
2908,2
2909,1
2910,2
2911,1
2912,1
2913,3
2914,3
2915,1
2916,2
2917,4
2918,1
2919,4
2920,1
2921,1
2922,1
2923,2
2924,2
2925,3
2926,2
2927,1
2928,1
2929,4
2930,1
2931,3
2932,1
2933,4
2934,1
2935,4
2936,1
2937,3
2938,3
2939,2
2940,1
2941,3
2942,1
2943,3
2944,1
2945,1
2946,2
2947,2
2948,1
2949,1
2950,2
2951,1
2952,2
2953,1
2954,1
2955,4
2956,2
2957,4
2958,3
2959,3
2960,1
2961,4
2962,1
2963,1
2964,1
2965,1
2966,1
2967,1
2968,4
2969,1
2970,2
2971,2
2972,1
2973,2
2974,1
2975,1
2976,4
2977,1
2978,3
2979,4
2980,1
2981,4
2982,4
2983,1
2984,2
2985,4
2986,1
2987,2
2988,1
2989,3
2990,3
2991,1
2992,4
2993,1
2994,3
2995,1
